,id review,coffee,rating,date,beans,roast,drinks,barista,coffee_sentiment,go,do,out,ambient,price,place_sentiment,baked,lunch,breakfast,snacks,food_sentiment,sentence_normalized,sum
2535,321,,2.0 star rating,5/24/2019,0.028171808490950558,0.0,0.0,0.0,0.04210759605332595,0.06366457171229528,0.016175386202065656,0.01447907475876898,0.08266627476821894,0.0,0.048872640933830605,0.011712139482105111,0.0,0.0,0.09128709291752769,0.0, The decor inside doesn't remind me of Berlin or Germany at all,0.3991365853190888
2536,321,,2.0 star rating,5/24/2019,0.0,0.0,0.012275252962963902,0.012116095291816412,0.0,0.250859044885923,0.26373626373626374,0.01967318859002018,0.13104157418567763,0.052888588534794514,0.1770795805675887,0.007956831933771478,0.0,0.0,0.06201736729460423,0.0, They seem to have WiFi which was annoying bc it's a small place and the laptop loitering makes seating hard if you're stopping by for a snack,0.9896437879834239
2537,321,,2.0 star rating,5/24/2019,0.0,0.0,0.19793250662596087,0.039073233258228174,0.23063280200722125,0.013948208816291767,0.035438495596916704,0.015861031714362882,0.01509272781182455,0.04264014327112209,0.1249203567934437,0.05132002392796674,0.020455073743230655,0.034350269328636315,0.0,0.2083022575693182," In all fairness, they serve andytown and their espresso-based drinks are good",1.0299671304645237
2538,321,,2.0 star rating,5/24/2019,0.029424494316824982,0.013538259026847058,0.02830818603951885,0.009313716538146806,0.04397994971335424,0.06649547646659873,0.025341959828103538,0.0,0.0215855270073618,0.040655781409087086,0.1956755998048915,0.01223293072362623,0.039006295148860455,0.024563772551523772,0.09534625892455922,0.08689117930838816, I would come back for a coffee but wouldn't be the one to recommend it since their drip coffee is a medium roastI am definitely not coming back for food and would lobby very vocally against eating here,0.7323593868076924
2539,321,,2.0 star rating,5/24/2019,0.06900655593423542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873333764609373, Their $3(!!) mini pretzel tasted stale,0.15633993239517274
2540,321,,2.0 star rating,5/24/2019,0.0,0.021166687833365082,0.0,0.014561734277683966,0.0,0.0,0.013207147529172122,0.0,0.0,0.0,0.06650724037230184,0.0382516873699498,0.06098524716617976,0.03840476863212843,0.11180339887498948,0.0, Their pate and cheese plate was fine but obviously things come out of cans and nothing is house made,0.3648879120557705
2541,321,,2.0 star rating,5/24/2019,0.0,0.0,0.026689213748845517,0.02634316848869161,0.062197041357112286,0.00940388046555249,0.023892628857345454,0.0,0.0,0.11499191491521381,0.060158062406427765,0.025949964805384102,0.06895403952180791,0.034738420285412894,0.0,0.10532801505301287," For the same prices and wayyyy better quality food, please walk to tartine, kantine, like anywhere else",0.5586463499048067
2542,322,Folklores Coffee,2.0 star rating,3/5/2019,0.028171808490950558,0.025923792368260635,0.0,0.0,0.0,0.02546582868491811,0.03235077240413131,0.0,0.0,0.0,0.08145440155638434,0.0,0.0,0.0,0.0,0.0,"The past 3 times I've come on a weekday after 7am, they've been closed",0.19336660350464496
2543,322,Folklores Coffee,2.0 star rating,3/5/2019,0.0,0.0,0.0,0.0,0.0,0.06366457171229527,0.03235077240413131,0.0,0.0,0.0,0.016290880311276866,0.0,0.01867284217433178,0.015678681139726626,0.0,0.0,Please update your hours to reflect the times you are open,0.14665774774176185
2544,322,Folklores Coffee,2.0 star rating,3/5/2019,0.0,0.0,0.0,0.0,0.0,0.022054054569561544,0.02801659073402629,0.012539246564387976,0.0,0.0,0.014108316199577507,0.0,0.0,0.013578136164839211,0.0,0.0,It's next to my bus route so I've given the benefit of the doubt multiple times,0.09029634423239252
2546,323,Folklores Coffee,2.0 star rating,1/17/2019,0.21052872564651204,0.10567049305145204,0.042963385370373655,0.024232190583632823,0.05721295676906231,0.0259509356778541,0.07692307692307693,0.02950978288503027,0.037440449767336466,0.15866576560438356,0.21028200192401159,0.07956831933771477,0.03805709464116452,0.04260626539245233,0.0,0.12918357615971662,"Coffee shop that's closed like 70% of time so out of like 30%, they've got some good strong bean juice at decent prices",1.268795019733774
2548,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.023002185311411807,0.0,0.04425905397725761,0.10193213994378776,0.06876141641725289,0.07277466718104396,0.10565718023337699,0.03546634510659543,0.07874618582399648,0.03178208630818641,0.37244054608489036,0.0573775310549247,0.030492623583089882,0.03840476863212843,0.07453559924999298,0.09703708495659699,So i went to grab a coffee yesterday and the place looks nice but the coffee quality is not like before,1.2326694138645327
2549,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02047650389446504,0.0,0.0,0.0921551355168183,0.0,0.0,0.0,0.0,0.0, I really miss the homey feeling that it had before,0.11263163941128333
2550,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.03086066999241838,0.0,0.0,0.019536616629114087,0.0922531208028885,0.4044980556724612,0.2480694691784169,0.015861031714362882,0.0,0.0,0.08922882628103121,0.012830005981991684,0.0,0.0,0.09999999999999999,0.026037782196164774, Not enough seating to enjoy your coffee or to do some work,1.0391755784488497
2551,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.046004370622823615,0.0,0.014753017992419203,0.11649387422147171,0.06876141641725289,0.031189143077590263,0.03962144258751637,0.01182211503553181,0.011249455117713783,0.0,0.11971303267014333,0.00956292184248745,0.0,0.0,0.07453559924999298,0.0194074169913194, The new guy tall skinny one is not that friendly at all no smile no nothing,0.5631138058262628
2552,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.0,0.016728350012401114,0.0,0.0,0.011788388026930791,0.04492649300236792,0.0,0.025511366251245865,0.0,0.045247273305507124,0.03253000243161778,0.01728769260487695,0.029031276274167444,0.0,0.0, It almost feel like every other cafe in San Francisco strictly business transaction,0.22305084190911498
2553,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.025923792368260635,0.0,0.392357006253532,0.04210759605332595,0.0,0.03235077240413131,0.01447907475876898,0.013777712461369824,0.0,0.03258176062255373,0.0,0.01867284217433178,0.0,0.0,0.0, I missed the friendly service from the couple and their previous employee,0.5722505570962743
2554,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.0,0.008364175006200557,0.29720618400772186,0.0,0.023576776053861583,0.014975497667455975,0.0,0.025511366251245865,0.0,0.0,0.02168666828774518,0.0345753852097539,0.0,0.042257712736425826,0.0, The service i used to get every morning was the highlight of my day,0.46815376522041074
2555,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.02608202654786505,0.0,0.0,0.01651145466709566,0.03898405877927252,0.03536516408079237,0.014975497667455975,0.0,0.0,0.0,0.045247273305507124,0.01084333414387259,0.0,0.014515638137083722,0.08451542547285165,0.0, I heard it's the same owner but a little birdie told me the wife is not there anymore,0.28703987280179666
2556,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.0,0.015647938598110145,0.30890103160760773,0.0,0.04410810913912308,0.05603318146805258,0.037617739693163926,0.059659244987918456,0.033709993123162106,0.26805800779197264,0.0,0.01617115568382877,0.0,0.0,0.020584674239815456, Shit i really liked the place but unfortunately it lost the quality or the service,0.8604910763327549
2557,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.0,0.0,0.0,0.0,0.019725746078811793,0.050117601103258816,0.0,0.0,0.0,0.11356975465314048,0.0,0.0,0.0,0.0,0.0, Hopefully they come to their senses and bring back the old Zoll back,0.1834131018352111
2558,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.046004370622823615,0.0,0.022129526988628804,0.014561734277683966,0.034380708208626445,0.031189143077590263,0.06603573764586061,0.01182211503553181,0.03374836535314135,0.0,0.10641158459568295,0.0382516873699498,0.015246311791544941,0.02560317908808562,0.07453559924999298,0.0, It pains me to write this review but unfortunately i don't like or feel the new vibe,0.5199200633051432
2559,324,Folklores Coffee,2.0 star rating,"5/18/2018
            





Updated review",0.0,0.024000768036865964,0.008364175006200557,0.01651145466709566,0.07796811755854503,0.08251871618851554,0.07487748833727988,0.06702509218888864,0.0765340987537376,0.036037498507822355,0.21115394209236657,0.02168666828774518,0.0,0.0,0.0,0.0, Adios my favorite place i'm gonna have to find another authentic cafe,0.696678019625063
2561,325,Verve Coffee,2.0 star rating,5/19/2019,0.014388861576723855,0.0,0.0046143253533941575,0.05465396683018968,0.06451985904290104,0.07153724483142605,0.07435477696708803,0.05176670918053423,0.07037020626994352,0.07952427724875442,0.24961892862210386,0.06580223247377578,0.00953722730923639,0.0,0.04662524041201569,0.09712142837535076,"Nice place to sit and relax and enjoy the window views but, it's a big butt, they have no artificial sweeteners, the coffee is overpriced and kind of strong , not to mention the day I was there they had nothing to eat but one sad looking donut",0.9544352844934375
2564,326,Verve Coffee,2.0 star rating,4/27/2019,0.0,0.0,0.022129526988628804,0.0,0.05157106231293967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291111254869791,I'm a huge fan of Verve Coffee in Santa Cruz,0.10281171478854757
2565,326,Verve Coffee,2.0 star rating,4/27/2019,0.023002185311411807,0.0,0.0,0.0,0.034380708208626445,0.04158552410345369,0.013207147529172122,0.3546634510659543,0.056247275588568915,0.0,0.07980868844676221,0.0191258436849749,0.030492623583089882,0.0,0.07453559924999298,0.0," Unfortunately, this location isn't at all the style I liked at the original location",0.7270490467720073
2566,326,Verve Coffee,2.0 star rating,4/27/2019,0.039840953644479794,0.0,0.0,0.0,0.0,0.2611023721987872,0.0,0.030714755841697562,0.019484627821346003,0.0,0.03455817581880686,0.008281733249999222,0.0,0.011086501753962325,0.0,0.0," First, seating is limited, and you can't lean backwards on any of the cushions near the windows without stressing your back",0.40506912032907894
2568,326,Verve Coffee,2.0 star rating,4/27/2019,0.0,0.0,0.02258585390470407,0.0,0.0,0.006366457171229528,0.0,0.01447907475876898,0.013777712461369824,0.15569978883230462,0.016290880311276866,0.017568209223157667,0.01867284217433178,0.02351802170958994,0.0,0.04753826885415285," Santa Cruz offers you different prices for different sizes but here, the menu at the counter only displays one price for certain items--the larger and more costly size",0.3364971094008861
2569,326,Verve Coffee,2.0 star rating,4/27/2019,0.02439750182371333,0.0,0.0,0.0,0.03646624787447363,0.03308108185434231,0.014008295367013144,0.0,0.0,0.0,0.04232494859873252,0.010143010324169742,0.0,0.0,0.07905694150420947,0.0, I'm sorry to say I won't be returning and will instead drive to Santa Cruz,0.23947802734665416
2571,327,Verve Coffee,2.0 star rating,2/10/2019,0.03450327796711771,0.0,0.0,0.0,0.0,0.031189143077590267,0.019810721293758184,0.0,0.0,0.0,0.019952172111690553,0.014344382763731175,0.0,0.019202384316064216,0.0,0.0,"Today was my first time in, a Sunday at 7am",0.13900208152995208
2572,327,Verve Coffee,2.0 star rating,2/10/2019,0.09258200997725514,0.02839809171235324,0.02968987599389413,0.019536616629114087,0.04612656040144425,0.0,0.0,0.015861031714362882,0.0301854556236491,0.0,0.0,0.243770113657842,0.08182029497292262,0.0,0.0,0.1041511287846591, I ordered two large coffees and 4 pastries,0.6921211794674966
2573,327,Verve Coffee,2.0 star rating,2/10/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243770113657842,0.020455073743230655,0.0,0.0,0.1041511287846591, I was told the pastries were ham and gruyere on brioche,0.36837631618573174
2576,327,Verve Coffee,2.0 star rating,2/10/2019,0.020806259464411975,0.0,0.013344606874422758,0.0,0.031098520678556143,0.07523104372441992,0.03583894328601818,0.08554804320278861,0.010175515014927262,0.0,0.07218967488771331,0.051899929610768204,0.013790807904361583,0.06947684057082579,0.06741998624632421,0.0,they were corned beef and cabbage (which I like normally but not for breakfast) and were soggy in the middle and stale on the outside,0.546820171465538
2577,327,Verve Coffee,2.0 star rating,2/10/2019,0.05741692517632146,0.0,0.042963385370373655,0.012116095291816412,0.028606478384531155,0.0259509356778541,0.03296703296703297,0.0,0.0,0.0,0.06640484271284577,0.1432229748078866,0.050742792854886025,0.03195469904433925,0.15504341823651058,0.04844384105989373," The almond croissants I ordered were stale and the filling tasted like thick sugary honey paste, not marzipan",0.6958334215842916
2578,327,Verve Coffee,2.0 star rating,2/10/2019,0.0,0.0,0.01277648836392393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312693299999689,0.026407386650992317,0.0,0.0,0.0," I thought to myself, ""well at least I have coffee",0.07231080801491313
2579,327,Verve Coffee,2.0 star rating,2/10/2019,0.057416925176321465,0.017611748841908675,0.024550505925927803,0.0,0.028606478384531155,0.0,0.0,0.00983659429501009,0.028080337325502348,0.0,0.0,0.007956831933771478,0.0,0.0,0.0,0.016147947019964578,"""  When I was finally handed my two ""large"" coffees (that are the size of a Starbucks Tall) and was told my bill was $32, I just paid and walked out",0.1902073689029376
2580,327,Verve Coffee,2.0 star rating,2/10/2019,0.02439750182371333,0.0,0.015647938598110145,0.07722525790190192,0.1093987436234209,0.03308108185434231,0.04202488610103943,0.025078493128775952,0.011931848997583691,0.0,0.1551914781953526,0.020286020648339485,0.0,0.0,0.07905694150420947,0.020584674239815456,"  Two stars, not one, because the woman that waited on me was really friendly",0.6139048666166047
2583,327,Verve Coffee,2.0 star rating,2/10/2019,0.0,0.0,0.011064763494314402,0.02184260141652595,0.0,0.0,0.0,0.0,0.016874182676570676,0.0,0.03990434422338111,0.0,0.0,0.0,0.0,0.0291111254869791,despite complaining to me that no one tips her (which I did),0.11879701729777123
2584,327,Verve Coffee,2.0 star rating,2/10/2019,0.0,0.0,0.0,0.0436852028330519,0.0,0.0,0.0,0.0,0.0,0.0,0.03990434422338111,0.0,0.0,0.0,0.0,0.0,  So disappointing,0.08358954705643301
2585,327,Verve Coffee,2.0 star rating,2/10/2019,0.0,0.0,0.0,0.02184260141652595,0.0,0.0,0.0,0.0,0.016874182676570676,0.0,0.0,0.0,0.0,0.0,0.0,0.0," And finally when I got to my car, the coffee is HORRIBLE",0.038716784093096625
2588,328,Black,2.0 star rating,5/28/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01023825194723252,0.009742313910673001,0.0,0.04607756775840915,0.0,0.0,0.0,0.0,0.01680731613632036,"I had to actually google the definition for this review, hold on, let me paste it really quick:hype:extravagant or intensive publicity or promotion",0.08286544975263503
2589,328,Black,2.0 star rating,5/28/2019,0.03450327796711771,0.031750031750047626,0.04425905397725761,0.0436852028330519,0.154713186938819,0.06237828615518053,0.05943216388127455,0.05319951765989314,0.0674967307062827,0.04767312946227962,0.2593782374519772,0.07172191381865588,0.022869467687317412,0.0,0.11180339887498948,0.2328890038958328,This boba shop is just not good,1.297752603059977
2590,328,Black,2.0 star rating,5/28/2019,0.0,0.0,0.20442381382278288,0.01261083180763296,0.11909826683508275,0.0,0.02287545054358388,0.04095300778893008,0.07793851128538401,0.0,0.161271487154432,0.033126932999996896,0.013203693325496159,0.03325950526188697,0.0,0.06722926454528146, It has four and a half star so I was hoping for a really great tasting milk tea but alas I felt like I was drinking coffee,0.7859907653704902
2591,328,Black,2.0 star rating,5/28/2019,0.0,0.0,0.013344606874422758,0.039514752733037416,0.0,0.04701940232776245,0.05973157214336363,0.032080516201045725,0.07122860510449083,0.028747978728803452,0.2286006371444255,0.0,0.0,0.0,0.0,0.017554669175502146, I really hope people who reviewed this place would actually go to Yi Fang or Ten Ren or Boba Guys,0.5378227404328539
2592,328,Black,2.0 star rating,5/28/2019,0.039840953644479794,0.018330889377669163,0.24275327891455464,0.037832495422898876,0.08932370012631206,0.027010590227460742,0.02287545054358388,0.051191259736162606,0.029226941732019004,0.08257228238447704,0.11519391939602287,0.016563466499998444,0.013203693325496159,0.02217300350792465,0.06454972243679029,0.05042194840896108, Those three behemoth of boba shops (not size rather their quality) have the best milk tea in the world,0.9230635956848112
2594,329,Contraband Coffee,2.0 star rating,1/21/2019,0.0,0.0,0.0,0.20177330892212736,0.059549133417541374,0.0,0.02287545054358388,0.02047650389446504,0.019484627821346003,0.0,0.16127148715443204,0.016563466499998444,0.0,0.0,0.0,0.13445852909056288,Staff was nice and helpful,0.6364525073440571
2595,329,Contraband Coffee,2.0 star rating,1/21/2019,0.0,0.0,0.19793250662596087,0.019536616629114087,0.13837968120433275,0.027896417632583534,0.017719247798458352,0.0,0.0,0.04264014327112209,0.01784576525620624,0.012830005981991684,0.0,0.0,0.0,0.0, They took their time and explained all their drink options to me,0.4747803843997696
